date,title,address
2016/11/17,教育部东北大学单一来源采购透射电子显微镜维修征求意见公示,http://www.ccgp.gov.cn/eadylynotice/201611/t20161117_7593617.htm
2016/11/17,教育部山东大学单一来源采购热/力模拟试验机征求意见公示,http://www.ccgp.gov.cn/eadylynotice/201611/t20161117_7591885.htm
2016/11/17,教育部重庆大学单一来源采购电液伺服拉伸扭转疲劳试验机征求意见公示,http://www.ccgp.gov.cn/eadylynotice/201611/t20161117_7591884.htm
2016/11/17,国家卫生和计划生育委员会华中科技大学同济医学院附属协和医院单一来源采购乳腺影像分析及定位系统征求意见公示,http://www.ccgp.gov.cn/eadylynotice/201611/t20161117_7591557.htm
2016/11/16,教育部山东大学单一来源采购SCIE和SSCI数据库回溯数据征求意见公示,http://www.ccgp.gov.cn/eadylynotice/201611/t20161116_7587369.htm
2016/11/16,教育部清华大学单一来源采购磁共振成像数字化系统征求意见公示,http://www.ccgp.gov.cn/eadylynotice/201611/t20161116_7587368.htm
2016/11/15,教育部天津大学单一来源采购天津大学图书馆2016-2017年度SciVal分析工具采购征求意见公示,http://www.ccgp.gov.cn/eadylynotice/201611/t20161115_7583408.htm
2016/11/15,教育部天津大学单一来源采购天津大学论文元数据及数据库API接口服务采购征求意见公示,http://www.ccgp.gov.cn/eadylynotice/201611/t20161115_7583409.htm
2016/11/15,中国人民银行金融信息中心单一来源采购第二代国库信息处理系统监控软件征求意见公示,http://www.ccgp.gov.cn/eadylynotice/201611/t20161115_7583407.htm
2016/11/15,水利部黄河水利委员会移民局单一来源采购黄河古贤水利枢纽项目建议书（补充）等3个项目征求意见公示,http://www.ccgp.gov.cn/eadylynotice/201611/t20161115_7583406.htm
2016/11/15,教育部东北大学单一来源采购纳米粒度电位分析仪征求意见公示,http://www.ccgp.gov.cn/eadylynotice/201611/t20161115_7583380.htm
2016/11/15,教育部天津大学单一来源采购Elsevier、Wiley出版社电子图书采购项目征求意见公示,http://www.ccgp.gov.cn/eadylynotice/201611/t20161115_7583379.htm
2016/11/15,中国福利彩票发行管理中心单一来源采购《国家彩票》宣传征求意见公示,http://www.ccgp.gov.cn/eadylynotice/201611/t20161115_7580716.htm
2016/11/15,教育部东北大学单一来源采购SPS放电等离子烧结系统征求意见公示,http://www.ccgp.gov.cn/eadylynotice/201611/t20161115_7577842.htm
2016/11/15,教育部中央美术学院单一来源采购校园一卡通系统设备采购项目征求意见公示,http://www.ccgp.gov.cn/eadylynotice/201611/t20161115_7577361.htm
2016/11/15,教育部中山大学单一来源采购实验室化学废弃物回收服务征求意见公示,http://www.ccgp.gov.cn/eadylynotice/201611/t20161115_7577362.htm
2016/11/15,教育部兰州大学单一来源采购兰州大学第二代促血小板生成素重组蛋白临床前药效及安全性评价研究测试服务征求意见公示,http://www.ccgp.gov.cn/eadylynotice/201611/t20161115_7577360.htm
2016/11/14,教育部东北大学单一来源采购COMSOL多物理场仿真软件征求意见公示,http://www.ccgp.gov.cn/eadylynotice/201611/t20161114_7575049.htm
2016/11/14,教育部东北大学单一来源采购《世界金属导报》技术宣传及网络服务征求意见公示,http://www.ccgp.gov.cn/eadylynotice/201611/t20161114_7575048.htm
2016/11/14,中国科学院文献情报中心单一来源采购ACM数据库等征求意见公示,http://www.ccgp.gov.cn/eadylynotice/201611/t20161114_7573217.htm
2016/11/14,中国科学院微电子研究所单一来源采购芯片流片加工服务征求意见公示,http://www.ccgp.gov.cn/eadylynotice/201611/t20161114_7573216.htm
2016/11/14,中国科学院文献情报中心单一来源采购CNKI社科全文文献数据库等征求意见公示,http://www.ccgp.gov.cn/eadylynotice/201611/t20161114_7573215.htm
2016/11/14,中国科学院物理研究所单一来源采购磁学测量系统征求意见公示,http://www.ccgp.gov.cn/eadylynotice/201611/t20161114_7570193.htm
2016/11/14,中国科学院物理研究所单一来源采购多功能样品台征求意见公示,http://www.ccgp.gov.cn/eadylynotice/201611/t20161114_7570192.htm
2016/11/14,中国人民银行金融信息中心单一来源采购第二代国库信息处理系统高档小型机征求意见公示,http://www.ccgp.gov.cn/eadylynotice/201611/t20161114_7570191.htm
2016/11/11,交通运输部交通运输部办公厅单一来源采购交通运输部干部人事档案数字化服务项目征求意见公示,http://www.ccgp.gov.cn/eadylynotice/201611/t20161111_7563732.htm
2016/11/10,新华通讯社单一来源采购新华社全球经济信息数据资源引进、新华财经信息服务项目征求意见公示,http://www.ccgp.gov.cn/eadylynotice/201611/t20161110_7560347.htm
2016/11/10,科学技术部办公厅中国国际核聚变能源计划执行中心单一来源采购ITER气体注入系统复合管道设备生产制造征求意见公示,http://www.ccgp.gov.cn/eadylynotice/201611/t20161110_7560346.htm
2016/11/10,中国民用航空局中国民用航空华东地区空中交通管理局单一来源采购民航华东空管局自动化系统技术服务征求意见公示,http://www.ccgp.gov.cn/eadylynotice/201611/t20161110_7560345.htm
2016/11/10,科学技术部办公厅中国国际核聚变能源计划执行中心单一来源采购ITER校正场线圈采购包后续产品制造征求意见公示,http://www.ccgp.gov.cn/eadylynotice/201611/t20161110_7560344.htm
2016/11/10,国家体育总局冬季运动管理中心单一来源采购进口雪车雪橇征求意见公示,http://www.ccgp.gov.cn/eadylynotice/201611/t20161110_7560343.htm
2016/11/10,科学技术部办公厅中国国际核聚变能源计划执行中心单一来源采购ITER磁体馈线采购包产品出厂包装征求意见公示,http://www.ccgp.gov.cn/eadylynotice/201611/t20161110_7560342.htm
2016/11/10,中国地震局中国地震局地球物理勘探中心单一来源采购中国地震局防震减灾设备配备与更新征求意见公示,http://www.ccgp.gov.cn/eadylynotice/201611/t20161110_7556564.htm
2016/11/10,中国科学院合肥物质科学研究院单一来源采购铜银合金征求意见公示,http://www.ccgp.gov.cn/eadylynotice/201611/t20161110_7556565.htm
2016/11/10,中国地震局中国地震局地球物理勘探中心单一来源采购地震台站专业设备及流动观测系统建设项目征求意见公示,http://www.ccgp.gov.cn/eadylynotice/201611/t20161110_7556563.htm
2016/11/9,国家卫生和计划生育委员会中国医学科学院肿瘤医院单一来源采购肿瘤信息管理系统采购项目征求意见公示,http://www.ccgp.gov.cn/eadylynotice/201611/t20161109_7553026.htm
2016/11/8,中国科学院地质与地球物理研究所兰州油气资源研究中心单一来源采购裂变径迹测试分析仪征求意见公示,http://www.ccgp.gov.cn/eadylynotice/201611/t20161108_7548086.htm
2016/11/8,中国科学院微电子研究所单一来源采购芯片流片加工服务征求意见公示,http://www.ccgp.gov.cn/eadylynotice/201611/t20161108_7548085.htm
2016/11/8,中国科学院电工研究所单一来源采购RT-LAB高速磁悬浮半实物仿真平台征求意见公示,http://www.ccgp.gov.cn/eadylynotice/201611/t20161108_7543491.htm
2016/11/8,中国科学院物理研究所单一来源采购激光器征求意见公示,http://www.ccgp.gov.cn/eadylynotice/201611/t20161108_7543492.htm
2016/11/8,中国科学院沈阳自动化研究所单一来源采购处理器核征求意见公示,http://www.ccgp.gov.cn/eadylynotice/201611/t20161108_7543493.htm
2016/11/8,中国科学院合肥物质科学研究院单一来源采购兆瓦级微波管用制冷机型超导磁体征求意见公示,http://www.ccgp.gov.cn/eadylynotice/201611/t20161108_7543490.htm
2016/11/8,中国科学院上海光学精密机械研究所单一来源采购米级光栅及小尺寸光栅征求意见公示,http://www.ccgp.gov.cn/eadylynotice/201611/t20161108_7543489.htm
2016/11/8,中国科学院大连化学物理研究所单一来源采购16通道高通量反应系统征求意见公示,http://www.ccgp.gov.cn/eadylynotice/201611/t20161108_7543488.htm
2016/11/8,中国科学院高能物理研究所单一来源采购主从式机械手征求意见公示,http://www.ccgp.gov.cn/eadylynotice/201611/t20161108_7543487.htm
2016/11/8,中国科学院物理研究所单一来源采购硅锗分子束外延系统征求意见公示,http://www.ccgp.gov.cn/eadylynotice/201611/t20161108_7543486.htm
2016/11/8,中国科学院物理研究所单一来源采购高温高压多级推进压力发生系统征求意见公示,http://www.ccgp.gov.cn/eadylynotice/201611/t20161108_7543485.htm
2016/11/8,中国科学院合肥物质科学研究院单一来源采购千秒级回旋管用制冷机型超导磁体征求意见公示,http://www.ccgp.gov.cn/eadylynotice/201611/t20161108_7543484.htm
2016/11/7,教育部东北大学单一来源采购岩体损伤云计算软硬件系统征求意见公示,http://www.ccgp.gov.cn/eadylynotice/201611/t20161107_7541449.htm
2016/11/7,国家卫生和计划生育委员会华中科技大学同济医学院附属协和医院单一来源采购华中科技大学同济医学院附属协和医院采购CT维保服务项目征求意见,http://www.ccgp.gov.cn/eadylynotice/201611/t20161107_7540388.htm
2016/11/7,海关总署海关总署关务保障司单一来源采购集装箱检查设备维护服务征求意见公示,http://www.ccgp.gov.cn/eadylynotice/201611/t20161107_7537374.htm
2016/11/7,中国人民银行金融信息中心单一来源采购第二代国库信息处理系统IBM软件资源征求意见公示,http://www.ccgp.gov.cn/eadylynotice/201611/t20161107_7537040.htm
2016/11/7,教育部东北林业大学单一来源采购东北林业大学SCI&JCR&ESI、Elsevier、Wiley数据库使用征求意见公示,http://www.ccgp.gov.cn/eadylynotice/201611/t20161107_7536631.htm
2016/11/7,中国科学技术协会中国科协科学技术传播中心单一来源采购中国科协科学技术传播中心办公用房租赁项目征求意见公示,http://www.ccgp.gov.cn/eadylynotice/201611/t20161107_7536140.htm
2016/11/7,教育部大连理工大学单一来源采购高性能XPS光电子能谱仪平台建设征求意见公示,http://www.ccgp.gov.cn/eadylynotice/201611/t20161107_7536141.htm
2016/11/7,教育部中央美术学院单一来源采购双一流及引导专项图书采购征求意见公示,http://www.ccgp.gov.cn/eadylynotice/201611/t20161107_7536139.htm
2016/11/7,新华通讯社技术局单一来源采购全媒体采编发项目全媒报道创意产品制作服务子项采购制作软件及素材征求意见公示,http://www.ccgp.gov.cn/eadylynotice/201611/t20161107_7536138.htm
2016/11/2,国家外国专家局单一来源采购引智服务征求意见公示,http://www.ccgp.gov.cn/eadylynotice/201611/t20161102_7516588.htm
2016/11/1,中国民用航空局中国民用航空西南地区空中交通管理局单一来源采购SELEX场监雷达备件购置（双通道收发信机、录取器单板计算机、录取器电源,http://www.ccgp.gov.cn/eadylynotice/201611/t20161101_7515238.htm
2016/11/1,中国民用航空局中国民用航空局空中交通管理局技术中心单一来源采购雷达、导航设备及备件征求意见公示,http://www.ccgp.gov.cn/eadylynotice/201611/t20161101_7515237.htm
2016/11/1,财政部单一来源采购专员办涉密网线路带宽扩容项目征求意见公示,http://www.ccgp.gov.cn/eadylynotice/201611/t20161101_7515234.htm
2016/11/1,中华人民共和国文化部国家图书馆单一来源采购国家图书馆重要业务IBM小型机服务器维保服务采购项目征求意见公示,http://www.ccgp.gov.cn/eadylynotice/201611/t20161101_7515236.htm
2016/11/1,中国民用航空局中国民用航空西南地区空中交通管理局单一来源采购Indra二次雷达天线基座设备征求意见公示,http://www.ccgp.gov.cn/eadylynotice/201611/t20161101_7515233.htm
2016/11/1,中国民用航空局中国民用航空华北地区空中交通管理局单一来源采购民航华北空管局培训中心6席位雷达模拟机升级工程征求意见公示,http://www.ccgp.gov.cn/eadylynotice/201611/t20161101_7515235.htm
2016/11/1,新华通讯社新华通讯社技术局单一来源采购新华社全球多媒体卫星广播网卫星转发器租用和卫星上行服务租用征求意见公示,http://www.ccgp.gov.cn/eadylynotice/201611/t20161101_7515232.htm
2016/11/1,海关总署海关总署关保司单一来源采购CT型行李物品检查系统征求意见公示,http://www.ccgp.gov.cn/eadylynotice/201611/t20161101_7515231.htm
2016/11/1,国家质量监督检验检疫总局吉林出入境检验检疫局单一来源采购国际邮件、快件查验CT机采购项目征求意见公示,http://www.ccgp.gov.cn/eadylynotice/201611/t20161101_7515230.htm
2016/11/1,教育部中山大学单一来源采购物理与天文学院三坐标测量机征求意见公示,http://www.ccgp.gov.cn/eadylynotice/201611/t20161101_7510465.htm
2016/11/1,教育部大连理工大学单一来源采购全自动移液工作站征求意见公示,http://www.ccgp.gov.cn/eadylynotice/201611/t20161101_7510464.htm
2016/11/1,教育部大连理工大学单一来源采购智能重量分析仪征求意见公示,http://www.ccgp.gov.cn/eadylynotice/201611/t20161101_7510463.htm
2016/11/1,中国科学院地质与地球物理研究所单一来源采购气相色谱红外光谱同位素分析仪征求意见公示,http://www.ccgp.gov.cn/eadylynotice/201611/t20161101_7510462.htm
2016/11/1,教育部湖南大学单一来源采购中文电子文献资源（读秀知识库等）征求意见公示,http://www.ccgp.gov.cn/eadylynotice/201611/t20161101_7510461.htm
2016/10/31,中国科学院合肥物质科学研究院单一来源采购物理特性测试组件征求意见公示,http://www.ccgp.gov.cn/eadylynotice/201610/t20161031_7507209.htm
2016/10/31,教育部东北大学单一来源采购pandat软件与镍基数据库2016单机版征求意见公示,http://www.ccgp.gov.cn/eadylynotice/201610/t20161031_7507210.htm
2016/10/31,中国科学院金属研究所单一来源采购透射电镜原位力学性能测试平台征求意见公示,http://www.ccgp.gov.cn/eadylynotice/201610/t20161031_7507208.htm
2016/10/26,中华人民共和国商务部国际经济合作事务局单一来源采购援某国议会大厦第二期技术援助项目征求意见公示,http://www.ccgp.gov.cn/eadylynotice/201610/t20161026_7484829.htm
2016/10/26,中国科学技术协会中国科学技术协会调研宣传部单一来源采购“创新中国”榜样人物巡礼主题活动征求意见公示,http://www.ccgp.gov.cn/eadylynotice/201610/t20161026_7484827.htm
2016/10/26,中国民用航空局中国民用航空中南地区空中交通管理局单一来源采购湛江终端管制中心工程初步设计及施工图设计服务项目征求意见公示,http://www.ccgp.gov.cn/eadylynotice/201610/t20161026_7484817.htm
2016/10/25,中国气象局中国气象局上海物资管理处单一来源采购大修周转用L波雷达建设征求意见公示,http://www.ccgp.gov.cn/eadylynotice/201610/t20161025_7482375.htm
2016/10/25,中国地震局云南省地震局单一来源采购主动源实时数据管理处理系统等软件采购项目征求意见公示,http://www.ccgp.gov.cn/eadylynotice/201610/t20161025_7482376.htm
2016/10/25,教育部北京邮电大学单一来源采购教育网专线接入服务征求意见公示,http://www.ccgp.gov.cn/eadylynotice/201610/t20161025_7482374.htm
2016/10/25,教育部兰州大学单一来源采购兰州大学图书馆Summon学术资源发现与获取系统服务费续交项目征求意见公示,http://www.ccgp.gov.cn/eadylynotice/201610/t20161025_7482372.htm
2016/10/25,新华通讯社新华通讯社技术局单一来源采购中国联通互联网出口链路租用征求意见公示,http://www.ccgp.gov.cn/eadylynotice/201610/t20161025_7482371.htm
2016/10/25,国家卫生和计划生育委员会北京大学人民医院单一来源采购采购飞利浦ICT保修服务征求意见公示,http://www.ccgp.gov.cn/eadylynotice/201610/t20161025_7482373.htm
2016/10/25,教育部中南财经政法大学单一来源采购中国知网知识资源总库+中国经济社会发展统计数据库征求意见公示,http://www.ccgp.gov.cn/eadylynotice/201610/t20161025_7482370.htm
2016/10/24,中央机构编制委员会办公室中央机构编制委员会办公室电子政务中心单一来源采购党政群机关及事业单位网上名称管理系统中国联通线路扩容及购买流,http://www.ccgp.gov.cn/eadylynotice/201610/t20161024_7474930.htm
2016/10/24,中央机构编制委员会办公室中央机构编制委员会办公室电子政务中心单一来源采购党政群机关及事业单位网上名称管理系统中国电信线路扩容及购买流,http://www.ccgp.gov.cn/eadylynotice/201610/t20161024_7474929.htm
2016/10/24,国家发展和改革委员会国家发展和改革委员会办公厅单一来源采购国家发展改革委政务服务大厅金宏机房电力供应和委门户网站设备托管服务项目征求,http://www.ccgp.gov.cn/eadylynotice/201610/t20161024_7470051.htm
2016/10/24,中国人民银行金融信息中心单一来源采购交换机虚拟化套件征求意见公示,http://www.ccgp.gov.cn/eadylynotice/201610/t20161024_7470050.htm
2016/10/24,国家外国专家局单一来源采购引智服务征求意见公示,http://www.ccgp.gov.cn/eadylynotice/201610/t20161024_7470049.htm
2016/10/20,交通运输部交通运输部路网监测与应急处置中心单一来源采购全国ETC联网租用通信链路服务征求意见公示,http://www.ccgp.gov.cn/eadylynotice/201610/t20161020_7459047.htm
2016/10/20,中共中央直属机关事务管理局中华女子学院单一来源采购图书馆电子数据库征求意见公示,http://www.ccgp.gov.cn/eadylynotice/201610/t20161020_7457441.htm
2016/10/20,国家体育总局举重摔跤柔道运动管理中心单一来源采购柔道垫征求意见公示,http://www.ccgp.gov.cn/eadylynotice/201610/t20161020_7456918.htm
2016/10/20,国家体育总局冬季运动管理中心单一来源采购进口科研医疗设备征求意见公示,http://www.ccgp.gov.cn/eadylynotice/201610/t20161020_7456919.htm
2016/10/20,教育部厦门大学单一来源采购中-远红外光谱仪（真空型）征求意见公示,http://www.ccgp.gov.cn/eadylynotice/201610/t20161020_7456917.htm
2016/10/20,国家体育总局举重摔跤柔道运动管理中心单一来源采购摔跤垫征求意见公示,http://www.ccgp.gov.cn/eadylynotice/201610/t20161020_7456916.htm
2016/10/19,中国人民银行金融信息中心单一来源采购HDSG1000存储及扩容项目征求意见公示,http://www.ccgp.gov.cn/eadylynotice/201610/t20161019_7453702.htm
2016/10/19,中国日报社单一来源采购中国日报社印务中心西研印刷机改造项目征求意见公示,http://www.ccgp.gov.cn/eadylynotice/201610/t20161019_7453701.htm
2016/10/19,中华人民共和国商务部中国国际经济技术交流中心单一来源采购中国国际经济技术交流中心药品采购项目征求意见公示,http://www.ccgp.gov.cn/eadylynotice/201610/t20161019_7452232.htm
2016/10/18,国家卫生和计划生育委员会复旦大学附属中山医院单一来源采购内窥镜手术器械控制系统征求意见公示,http://www.ccgp.gov.cn/eadylynotice/201610/t20161018_7450397.htm
2016/10/18,国家统计局单一来源采购统计传播和数据解读服务征求意见公示,http://www.ccgp.gov.cn/eadylynotice/201610/t20161018_7450396.htm
2016/10/18,国家卫生和计划生育委员会北京大学人民医院单一来源采购GE核磁和CT保修服务征求意见公示,http://www.ccgp.gov.cn/eadylynotice/201610/t20161018_7450395.htm
2016/10/18,中国人民银行金融信息中心单一来源采购桌面技术支持服务征求意见公示,http://www.ccgp.gov.cn/eadylynotice/201610/t20161018_7446384.htm
2016/10/18,中华人民共和国商务部中国国际经济技术交流中心单一来源采购中国国际经济技术交流中心检测设备项目征求意见公示,http://www.ccgp.gov.cn/eadylynotice/201610/t20161018_7446380.htm
2016/10/14,中国人民银行单一来源采购2016年7套钞票处理设备升级征求意见公示,http://www.ccgp.gov.cn/eadylynotice/201610/t20161014_7436053.htm
2016/10/14,中国科学院高能物理研究所单一来源采购8mm-3He管探测器征求意见公示,http://www.ccgp.gov.cn/eadylynotice/201610/t20161014_7436047.htm
2016/10/14,中国人民银行金融信息中心单一来源采购IBM软件资源征求意见公示,http://www.ccgp.gov.cn/eadylynotice/201610/t20161014_7436049.htm
2016/10/14,中国人民银行金融信息中心单一来源采购IBM硬件资源征求意见公示,http://www.ccgp.gov.cn/eadylynotice/201610/t20161014_7436050.htm
2016/10/14,中国福利彩票发行管理中心单一来源采购官方网站互联网专线租用征求意见公示,http://www.ccgp.gov.cn/eadylynotice/201610/t20161014_7436048.htm
2016/10/14,中国人民银行金融信息中心单一来源采购华为存储扩容征求意见公示,http://www.ccgp.gov.cn/eadylynotice/201610/t20161014_7436052.htm
2016/10/14,中国人民银行金融信息中心单一来源采购虚拟化软件征求意见公示,http://www.ccgp.gov.cn/eadylynotice/201610/t20161014_7436043.htm
2016/10/14,教育部四川大学单一来源采购800MHz核磁共振波谱仪征求意见公示,http://www.ccgp.gov.cn/eadylynotice/201610/t20161014_7436041.htm
2016/10/14,中国人民银行金融信息中心单一来源采购东方通软件征求意见公示,http://www.ccgp.gov.cn/eadylynotice/201610/t20161014_7436044.htm
2016/10/14,中国科学院高能物理研究所单一来源采购强中子发生器征求意见公示,http://www.ccgp.gov.cn/eadylynotice/201610/t20161014_7436046.htm
2016/10/14,中国人民银行单一来源采购2016年1套在用残钞销毁设备升级征求意见公示,http://www.ccgp.gov.cn/eadylynotice/201610/t20161014_7436039.htm
2016/10/13,海关总署单一来源采购海关总署单一来源采购内部审计大数据集成与分析建模项目服务征求意见公示征求意见公示,http://www.ccgp.gov.cn/eadylynotice/201610/t20161013_7428716.htm
2016/10/12,教育部东北大学秦皇岛分校单一来源采购国研网系列数据库2017年数据更新征求意见公示,http://www.ccgp.gov.cn/eadylynotice/201610/t20161012_7420928.htm
2016/10/12,国家新闻出版广电总局国家新闻出版广电总局广播电视卫星直播管理中心单一来源采购转发器租赁等—高清节目直播星36M转发器传输上行费征求意,http://www.ccgp.gov.cn/eadylynotice/201610/t20161012_7420925.htm
2016/10/12,教育部中央美术学院单一来源采购中央美术学院城市设计学院冷暖空调服务征求意见公示,http://www.ccgp.gov.cn/eadylynotice/201610/t20161012_7420923.htm
2016/10/12,教育部东北大学单一来源采购SPS放电等离子烧结系统征求意见公示,http://www.ccgp.gov.cn/eadylynotice/201610/t20161012_7420927.htm
2016/10/12,国家新闻出版广电总局国家新闻出版广电总局广播电视卫星直播管理中心单一来源采购转发器租赁等—高清节目信号线路租赁征求意见公示,http://www.ccgp.gov.cn/eadylynotice/201610/t20161012_7420920.htm
2016/10/12,国家新闻出版广电总局国家新闻出版广电总局广播电视卫星直播管理中心单一来源采购转发器租赁等—高清节目卫星转发器租赁征求意见公示,http://www.ccgp.gov.cn/eadylynotice/201610/t20161012_7420918.htm
2016/10/12,中华人民共和国商务部中国国际经济技术交流中心单一来源采购中国国际经济技术交流中心车辆项目征求意见公示,http://www.ccgp.gov.cn/eadylynotice/201610/t20161012_7420922.htm
2016/10/12,教育部东北大学秦皇岛分校单一来源采购中国知网CNKI系列数据库2017年数据更新征求意见公示,http://www.ccgp.gov.cn/eadylynotice/201610/t20161012_7420914.htm
2016/10/12,教育部东北大学秦皇岛分校单一来源采购万方数据知识资源云服务系统2017年数据更新征求意见公示,http://www.ccgp.gov.cn/eadylynotice/201610/t20161012_7420913.htm
2016/10/12,交通运输部交通运输部南海第一救助飞行队单一来源采购2016年航油服务单一来源公示征求意见公示,http://www.ccgp.gov.cn/eadylynotice/201610/t20161012_7420916.htm
2016/10/12,教育部兰州大学单一来源采购兰州大学蛋白质组与代谢组学大数据平台（电子直接探测成像系统）采购项目征求意见公示,http://www.ccgp.gov.cn/eadylynotice/201610/t20161012_7420911.htm
2016/10/12,教育部大连理工大学单一来源采购聚焦离子束系统采购征求意见公示,http://www.ccgp.gov.cn/eadylynotice/201610/t20161012_7420909.htm
2016/10/12,国家新闻出版广电总局国家新闻出版广电总局广播电视卫星直播管理中心单一来源采购转发器租赁等—高清节目直播星54M转发器传输上行费征求意,http://www.ccgp.gov.cn/eadylynotice/201610/t20161012_7420906.htm
2016/10/10,中华人民共和国公安部中华人民共和国公安部禁毒局单一来源采购在《人民公安报》开设禁毒专版相关政府采购的事宜征求意见公示,http://www.ccgp.gov.cn/eadylynotice/201610/t20161010_7411796.htm
2016/10/10,教育部东北大学单一来源采购Factsage软件及数据库征求意见公示,http://www.ccgp.gov.cn/eadylynotice/201610/t20161010_7411797.htm
2016/10/10,教育部长安大学单一来源采购长安大学渭水校区西区换热站供热工程征求意见公示,http://www.ccgp.gov.cn/eadylynotice/201610/t20161010_7411716.htm
2016/10/10,中华人民共和国公安部公安部第三研究所单一来源采购新型社会公共安全防范产品和系统测试环境建设征求意见公示,http://www.ccgp.gov.cn/eadylynotice/201610/t20161010_7411717.htm
2016/10/10,教育部中国海洋大学单一来源采购碳-14加速器质谱系统征求意见公示,http://www.ccgp.gov.cn/eadylynotice/201610/t20161010_7411718.htm
2016/10/10,水利部长江水利委员会本级单一来源采购长江上中游控制性水库建成后蓄滞洪区布局调整总体方案等两个项目征求意见公示,http://www.ccgp.gov.cn/eadylynotice/201610/t20161010_7411715.htm
2016/10/10,教育部大连理工大学单一来源采购岩土体高温差高压差静动三轴测试系统征求意见公示,http://www.ccgp.gov.cn/eadylynotice/201610/t20161010_7411714.htm
2016/10/9,中国科学院行政管理局单一来源采购中关村科行大厦、中国科学院附属实验学校、中科院物理所院内2号总配及中科院老旧小区物业服务征求意见公示,http://www.ccgp.gov.cn/eadylynotice/201610/t20161009_7402242.htm
2016/10/9,教育部中国海洋大学单一来源采购碳-14加速器质谱系统征求意见公示,http://www.ccgp.gov.cn/eadylynotice/201610/t20161009_7402241.htm
2016/10/8,教育部西安交通大学单一来源采购数控雕刻机器人系统征求意见公示,http://www.ccgp.gov.cn/eadylynotice/201610/t20161008_7396645.htm
2016/10/8,教育部中山大学单一来源采购电子与信息工程学院深硅刻蚀系统征求意见公示,http://www.ccgp.gov.cn/eadylynotice/201610/t20161008_7396644.htm
2016/9/30,中国民用航空局中国民用航空飞行学院单一来源采购PA44-180飞机租赁服务项目征求意见公示,http://www.ccgp.gov.cn/eadylynotice/201609/t20160930_7387370.htm
2016/9/30,中国科学院软件研究所单一来源采购通用机器人平台征求意见公示,http://www.ccgp.gov.cn/eadylynotice/201609/t20160930_7387369.htm
2016/9/30,中国民用航空局中国民用航空飞行学院单一来源采购中国民用航空飞行学院2016年电子资源采购征求意见公示,http://www.ccgp.gov.cn/eadylynotice/201609/t20160930_7387368.htm
2016/9/30,中国科学技术协会中国科协创新战略研究院单一来源采购中国科协创新战略研究院办公用房租赁项目征求意见公示,http://www.ccgp.gov.cn/eadylynotice/201609/t20160930_7387367.htm
2016/9/30,教育部四川大学单一来源采购外文电子文献资源采购征求意见公示,http://www.ccgp.gov.cn/eadylynotice/201609/t20160930_7387339.htm
2016/9/29,国家测绘地理信息局单一来源采购2016年国家航天遥感影像获取项目部分分包南方困难区域等摄区征求意见公示,http://www.ccgp.gov.cn/eadylynotice/201609/t20160929_7383900.htm
2016/9/29,教育部东北大学单一来源采购“学科自检平台”研发与服务征求意见公示,http://www.ccgp.gov.cn/eadylynotice/201609/t20160929_7383898.htm
2016/9/29,教育部电子科技大学单一来源采购便携式近红外脑功能成像系统征求意见公示,http://www.ccgp.gov.cn/eadylynotice/201609/t20160929_7383899.htm
2016/9/29,工业和信息化部哈尔滨工程大学单一来源采购透射电子显微镜征求意见公示,http://www.ccgp.gov.cn/eadylynotice/201609/t20160929_7383897.htm
2016/9/29,教育部兰州大学单一来源采购兰州大学2016年校园网5G带宽接入服务采购项目征求意见公示,http://www.ccgp.gov.cn/eadylynotice/201609/t20160929_7383896.htm
2016/9/28,中国科学院合肥物质科学研究院单一来源采购316LN不锈钢挤压件征求意见公示,http://www.ccgp.gov.cn/eadylynotice/201609/t20160928_7377823.htm
2016/9/28,中国科学院国家授时中心单一来源采购氢原子钟征求意见公示,http://www.ccgp.gov.cn/eadylynotice/201609/t20160928_7377825.htm
2016/9/28,中国科学院合肥物质科学研究院单一来源采购316LN不锈钢板征求意见公示,http://www.ccgp.gov.cn/eadylynotice/201609/t20160928_7377748.htm
2016/9/28,教育部东北大学单一来源采购光纤光栅解调仪征求意见公示,http://www.ccgp.gov.cn/eadylynotice/201609/t20160928_7374143.htm
2016/9/27,教育部大连理工大学单一来源采购电子商务系统实训室建设项目征求意见公示,http://www.ccgp.gov.cn/eadylynotice/201609/t20160927_7371278.htm
2016/9/27,中国银行业监督管理委员会银监会单一来源采购防范打击非法集资公益广告播出时段项目征求意见公示,http://www.ccgp.gov.cn/eadylynotice/201609/t20160927_7371279.htm
2016/9/27,中国人民银行中国反洗钱监测分析中心单一来源采购IBM高端设备原厂软硬件技术支持服务征求意见公示,http://www.ccgp.gov.cn/eadylynotice/201609/t20160927_7370354.htm
2016/9/27,中国人民银行金融信息中心单一来源采购Veritas软件原厂技术支持服务征求意见公示,http://www.ccgp.gov.cn/eadylynotice/201609/t20160927_7370351.htm
2016/9/27,中国人民银行金融信息中心单一来源采购IBM软件原厂技术支持服务征求意见公示,http://www.ccgp.gov.cn/eadylynotice/201609/t20160927_7370349.htm
2016/9/27,中国人民银行金融信息中心单一来源采购总行同城应急灾难备份机房场地租用服务（2016-2018年）征求意见公示,http://www.ccgp.gov.cn/eadylynotice/201609/t20160927_7370353.htm
